type,entry,exit,profit_pct,qty,confidence
TP3,0.16145,0.17275150000000003,7.0000000000000115,0.196,0.5919815904039076
SL,0.15023,0.14583,-2.9288424415895724,1.0,0.9212558488223682
TP1,0.14891,0.1533773,3.000000000000005,0.3,0.7950842162045003
TP2,0.14891,0.15635549999999998,4.9999999999999964,0.21,0.7950842162045003
TP3,0.14891,0.1593337,7.000000000000006,0.196,0.9001226795253865
TP1,0.15822,0.16296660000000002,3.000000000000011,0.3,0.8877158245314084
TP2,0.15822,0.166131,5.000000000000001,0.21,0.8877158245314084
TP3,0.15822,0.1692954,7.000000000000008,0.196,0.8593759501866379
SL,0.17468,0.16784,-3.915731623540195,1.0,0.7315426000137448
TP1,0.16999,0.17508970000000001,3.000000000000007,0.3,0.5173084763352799
TP2,0.16999,0.17848950000000002,5.000000000000012,0.21,0.5173084763352799
TP3,0.16999,0.1818893,7.000000000000001,0.196,0.5173084763352799
TP1,0.19171,0.1974613,3.000000000000008,0.3,0.7940047373130946
TP2,0.19171,0.2012955,4.999999999999999,0.21,0.7613274533028274
TP3,0.19171,0.2051297,7.0000000000000036,0.196,0.6786351731946552
TP1,0.20735,0.21357050000000002,3.0000000000000084,0.3,0.7464536456412524
TP2,0.20735,0.2177175,5.000000000000001,0.21,0.7464536456412524
TP3,0.20735,0.22186450000000002,7.000000000000006,0.196,0.7659377087040055
TP1,0.22668,0.2334804,3.0000000000000053,0.3,0.6182740691951522
TP2,0.22668,0.238014,5.000000000000005,0.21,0.6182740691951522
TP3,0.22668,0.2425476,7.000000000000004,0.196,0.6634788348956419
TP1,0.2709,0.27902699999999997,2.9999999999999987,0.3,0.7653777843221962
TP2,0.2709,0.284445,5.0000000000000115,0.21,0.7653777843221962
TP3,0.2709,0.289863,7.0000000000000036,0.196,0.7653777843221962
TP1,0.28157,0.29001709999999997,2.999999999999995,0.3,0.7150956873627097
TP2,0.28157,0.2956485,4.999999999999998,0.21,0.7097382889480324
TP3,0.28157,0.3012799,7.000000000000001,0.196,0.7097382889480324
TP1,0.31782,0.3273546,3.0000000000000013,0.3,0.6079961895802716
TP2,0.31782,0.333711,4.9999999999999964,0.21,0.6079961895802716
TP3,0.31782,0.3400674,7.000000000000009,0.196,0.6079961895802716
SL,0.36421,0.35128,-3.550149638944564,1.0,0.7630562456438309
TP1,0.35906,0.3698318,2.9999999999999996,0.3,0.6631934145406136
TP2,0.35906,0.377013,4.999999999999999,0.21,0.7061630574757094
TP3,0.35906,0.3841942,6.999999999999999,0.196,0.5013513564973786
SL,0.38329,0.37226,-2.8777166114430432,1.0,0.7269836974572752
TP1,0.37614,0.3874242,3.000000000000006,0.3,0.7644242181405796
TP2,0.37614,0.394947,5.000000000000005,0.21,0.5404484900534007
TP3,0.37614,0.4024698,7.000000000000004,0.196,0.5404484900534007
TP1,0.39263,0.4044089,3.0000000000000098,0.3,0.6456873158373194
SL,0.39263,0.37705,-3.9681124723021632,0.7,0.8660418592036029
TP1,0.37931,0.3906893,3.0000000000000098,0.3,0.7880040471394666
TP2,0.37931,0.3982755,5.000000000000006,0.21,0.7766229764658077
TP3,0.37931,0.4058617,7.0000000000000036,0.196,0.6483683844264644
SL,0.40176,0.39267,-2.2625448028673802,1.0,0.7214349745218687
TP1,0.40047,0.4124841,3.0000000000000067,0.3,0.6150471337962454
TP2,0.40047,0.4204935,5.000000000000007,0.21,0.5688260867804041
TP3,0.40047,0.4285029,7.000000000000008,0.196,0.5688260867804041
TP1,0.40612,0.4183036,3.0000000000000044,0.3,0.8080310572011107
TP2,0.40612,0.42642599999999997,4.999999999999998,0.21,0.6006321426368922
TP3,0.40612,0.4345484,7.000000000000004,0.196,0.5170906383911303
TP1,0.42683,0.4396349,3.0000000000000018,0.3,0.6914523480484971
TP2,0.42683,0.4481715,5.000000000000003,0.21,0.7049374708513095
SELL,0.42683,0.44985,5.393247897289329,0.49,0.7049374708513095
SL,0.40914,0.37282,-8.87715696338662,1.0,0.9180970916352325
TP1,0.38501,0.39656030000000003,3.0000000000000036,0.3,0.5406661623895057
TP2,0.38501,0.4042605,5.000000000000001,0.21,0.529074551415998
TP3,0.38501,0.41196070000000007,7.000000000000013,0.196,0.529074551415998
SELL,0.39239,0.40293,2.686103111700093,1.0,0.7244868777775882
SL,0.31309,0.26639,-14.915838896164033,1.0,0.8497252159323306
SL,0.31299,0.30531,-2.453752516054815,1.0,0.8102589076104618
TP1,0.31614,0.3256242,2.9999999999999996,0.3,0.7420909933914667
TP2,0.31614,0.331947,5.000000000000005,0.21,0.7420909933914667
SELL,0.31614,0.33652,6.446511039412922,0.49,0.7420909933914667
TP1,0.31274,0.3221222,3.0000000000000018,0.3,0.5277283800226011
TP2,0.31274,0.32837700000000003,5.0000000000000036,0.21,0.6502561707993296
SL,0.31274,0.31095,-0.5723604271919209,0.49,0.8774042235258884
SL,0.31994,0.31153,-2.628617865849856,1.0,0.808143731958362
TP1,0.31223,0.3215969,3.0000000000000036,0.3,0.6309224339710173
TP2,0.31223,0.3278415,5.0,0.21,0.694050975890727
TP3,0.31223,0.33408610000000005,7.000000000000014,0.196,0.670187053173955
TP1,0.3422,0.352466,2.999999999999999,0.3,0.849894750170806
TP2,0.3422,0.35931,5.0000000000000036,0.21,0.849894750170806
TP3,0.3422,0.36615400000000003,7.000000000000009,0.196,0.849894750170806
TP1,0.3795,0.39088500000000004,3.000000000000009,0.3,0.5954883070784076
SL,0.3795,0.37938,-0.031620553359686165,0.7,0.70518756368186
TP1,0.34627,0.35665810000000003,3.000000000000003,0.3,0.6021519326285418
SELL,0.34627,0.35742,3.22003061195021,0.7,0.7339443637734638
TP1,0.2489,0.256367,3.0000000000000004,0.3,0.5195803997301024
TP2,0.2489,0.261345,4.999999999999993,0.21,0.6277262155886388
TP3,0.2489,0.26632300000000003,7.000000000000009,0.196,0.6277262155886388
TP1,0.19868,0.2046404,3.000000000000002,0.3,0.45001752285536073
TP2,0.19868,0.208614,5.0,0.21,0.67895771232925
SL,0.19868,0.18962,-4.560096637809536,0.49,0.7339329788420422
TP1,0.19127,0.1970081,2.999999999999998,0.3,0.5106106648814918
TP2,0.19127,0.2008335,5.000000000000002,0.21,0.5567579640422438
TP3,0.19127,0.2046589,7.000000000000004,0.196,0.6789798230624677
SL,0.15751,0.15408,-2.177639514951442,1.0,0.8071664517768248
TP1,0.1544,0.159032,2.9999999999999982,0.3,0.7310591022145414
TP2,0.1544,0.16212000000000001,5.000000000000003,0.21,0.5799680359374784
TP3,0.1544,0.16520800000000002,7.000000000000008,0.196,0.5799680359374784
SL,0.16453,0.16117,-2.0421807573086985,1.0,0.818712466830697
TP1,0.16546,0.1704238,2.9999999999999942,0.3,0.5468248310292894
SL,0.16546,0.16287,-1.5653330109996428,0.7,0.7247702739983134
TP1,0.16737,0.1723911,3.0000000000000004,0.3,0.7033205351385002
TP2,0.16737,0.1757385,5.000000000000001,0.21,0.6678148349650471
TP3,0.16737,0.1790859,7.000000000000001,0.196,0.612774843579803
TP1,0.1647,0.16964100000000001,3.0000000000000004,0.3,0.7659045551276208
SELL,0.1647,0.17051,3.5276259866423687,0.7,0.7659045551276208
TP1,0.13223,0.13619689999999998,2.999999999999997,0.3,0.706439795998804
TP2,0.13223,0.13884149999999998,4.999999999999995,0.21,0.6549544609065076
TP3,0.13223,0.1414861,7.000000000000013,0.196,0.6549544609065076
TP1,0.14667,0.15107009999999998,2.9999999999999933,0.3,0.6917181139178041
TP2,0.14667,0.1540035,4.999999999999996,0.21,0.4871347406569181
SL,0.14667,0.14303,-2.481761778141409,0.49,0.8768878100107002
SL,0.14225,0.1388,-2.4253075571177374,1.0,0.8959940539663995
SL,0.14685,0.14385,-2.0429009193054153,1.0,0.854392820287882
TP1,0.14615,0.15053450000000002,3.0000000000000093,0.3,0.6488998764072118
TP2,0.14615,0.1534575,4.9999999999999964,0.21,0.6488998764072118
TP3,0.14615,0.1563805,7.000000000000002,0.196,0.6488998764072118
SL,0.1603,0.1555,-2.994385527136618,1.0,0.8226880534831438
SL,0.15607,0.14959,-4.1519830845133505,1.0,0.8365180059330691
TP1,0.1538,0.158414,3.000000000000005,0.3,0.6414757905338649
TP2,0.1538,0.16149,5.000000000000002,0.21,0.542811458472936
TP3,0.1538,0.164566,6.999999999999999,0.196,0.6071909714101728
TP1,0.1528,0.157384,3.0000000000000036,0.3,0.5409532931258083
SL,0.1528,0.152776,-0.015706806282720056,0.7,0.9158229008367175
TP1,0.154906,0.15955318,3.0000000000000004,0.3,0.8249845789869947
TP2,0.154906,0.1626513,5.000000000000007,0.21,0.8846210528444237
TP3,0.154906,0.16574942,7.000000000000013,0.196,0.8075668244414788
TP1,0.17178,0.1769334,3.0000000000000018,0.3,0.7337356284019726
TP2,0.17178,0.180369,5.000000000000008,0.21,0.6003054887485135
SELL,0.17178,0.182546,6.267318663406699,0.49,0.7163895564446118
SL,0.17479,0.169823,-2.841695749184735,1.0,0.8066233604961287
TP1,0.172335,0.17750505,3.0000000000000058,0.3,0.48766672139025496
SELL,0.172335,0.180593,4.791829866248885,0.7,0.7408415400912752
SL,0.1706,0.165254,-3.1336459554513416,1.0,0.8648809525488098
TP1,0.166619,0.17161757,3.000000000000005,0.3,0.7981086031158081
TP2,0.166619,0.17494995,5.000000000000003,0.21,0.8183851775190155
TP3,0.166619,0.17828233,7.000000000000001,0.196,0.8183851775190155
TP1,0.181459,0.18690277000000002,3.000000000000008,0.3,0.8880171120691801
TP2,0.181459,0.19053195,4.999999999999997,0.21,0.8793041979357833
TP3,0.181459,0.19416113000000002,7.0000000000000036,0.196,0.856380120691355
TP1,0.193539,0.19934517,3.0,0.3,0.7426045726992588
TP2,0.193539,0.20321595,5.000000000000009,0.21,0.7426045726992588
TP3,0.193539,0.20708673,7.000000000000004,0.196,0.7613490908128261
TP1,0.204248,0.21037544000000002,3.0000000000000053,0.3,0.7461445691835856
TP2,0.204248,0.21446040000000002,5.000000000000004,0.21,0.7461445691835856
TP3,0.204248,0.21854536000000002,7.0000000000000036,0.196,0.7461445691835856
TP1,0.222456,0.22912968,3.0000000000000067,0.3,0.5029511749014761
TP2,0.222456,0.2335788,5.000000000000007,0.21,0.5029511749014761
TP3,0.222456,0.23802792,7.000000000000008,0.196,0.5938331486980853
TP1,0.218192,0.22473776,3.0000000000000053,0.3,0.6045994188577528
TP2,0.218192,0.22910160000000002,5.000000000000009,0.21,0.6045994188577528
TP3,0.218192,0.23346544000000002,7.000000000000013,0.196,0.6045994188577528
TP1,0.222001,0.22866103000000002,3.000000000000005,0.3,0.6022695343270086
TP2,0.222001,0.23310105,5.0,0.21,0.6022695343270086
SL,0.222001,0.219883,-0.9540497565326322,0.49,0.7485578827690842
TP1,0.21796,0.2244988,3.0000000000000053,0.3,0.6261492688542138
TP2,0.21796,0.228858,5.000000000000009,0.21,0.515964716053926
TP3,0.21796,0.2332172,7.000000000000013,0.196,0.7206165509153962
SELL,0.21796,0.233992,7.355478069370536,0.294,0.7206165509153962
TP1,0.189259,0.19493677,2.999999999999999,0.3,0.8448665836752614
SELL,0.189259,0.195189,3.133272393915212,0.7,0.8448665836752614
TP1,0.17895,0.1843185,2.999999999999999,0.3,0.5177386934415694
TP2,0.17895,0.1878975,4.999999999999998,0.21,0.8290349999770112
TP3,0.17895,0.19147650000000002,7.000000000000013,0.196,0.8290349999770112
SELL,0.17895,0.194884,8.904163174070971,0.294,0.8290349999770112
